,num_saudis_ma;future_nq,day,num_expats_ma;future_nq,profit_ma;future_nq,price_nl;future_nq,wage_saudis_nl;future_nq
5203,154169.04464582534,204,583.8716878291225,0.9997352406306244,0.9993200516571227,1.0001663784925643
5204,154173.6180191753,205,579.0570441691311,0.9997355074496737,0.9993200516571227,1.0001663784925643
5205,154178.10083067682,206,574.2903074112294,0.9997357721426747,0.9993200516571227,1.0001663784925643
5206,154182.4948736337,207,569.5710008698242,0.9997360347265682,0.9993200516571227,1.0001663784925643
5207,154186.801905839,208,564.8986526024627,0.9997362952181599,0.9993200516571227,1.0001663784925643
5208,154191.02365027784,209,560.2727953626371,0.9997365536341212,0.9993200516571227,1.0001663784925643
5209,154195.1617958169,210,555.6929665530587,0.9997368099909912,0.9993200516571227,1.0001663784925643
5210,154199.21799787992,211,551.1587081793963,0.9997370643051771,0.9993200516571227,1.0001663784925643
5211,154203.19387911,212,546.669566804477,0.9997373165929551,0.9993200516571227,1.0001663784925643
5212,154207.09103001872,213,542.2250935029399,0.9997375668704718,0.9993200516571227,1.0001663784925643
5213,154210.91100962233,214,537.8248438163434,0.9997378151537454,0.9993200516571227,1.0001663784925643
5214,154214.65534606547,215,533.4683777087181,0.9997380614586663,0.9993200516571227,1.0001663784925643
5215,154218.32553723248,216,529.1552595225618,0.9997383058009981,0.9993200516571227,1.0001663784925643
5216,154221.92305134668,217,524.8850579352726,0.9997385481963791,0.9993200516571227,1.0001663784925643
5217,154225.44932755764,218,520.6573459160162,0.9997387886603227,0.9993200516571227,1.0001663784925643
5218,154228.90577651688,219,516.471700683021,0.999739027208219,0.9993200516571227,1.0001663784925643
5219,154232.2937809423,220,512.3277036612993,0.9997392638553354,0.9993200516571227,1.0001663784925643
5220,154235.61469617113,221,508.2249404407888,0.9997394986168172,0.9993200516571227,1.0001663784925643
5221,154238.8698507024,222,504.1630007349104,0.9997397315076897,0.9993200516571227,1.0001663784925643
5222,154242.06054672814,223,500.1414783395382,0.9997399625428579,0.9993200516571227,1.0001663784925643
5223,154245.1880606543,224,496.1599710923786,0.9997401917371085,0.9993200516571227,1.0001663784925643
5224,154248.25364361162,225,492.21808083275295,0.99974041910511,0.9993200516571227,1.0001663784925643
5225,154251.25852195596,226,488.31541336178026,0.9997406446614144,0.9993200516571227,1.0001663784925643
5226,154254.2038977588,227,484.4515784029565,0.9997408684204574,0.9993200516571227,1.0001663784925643
5227,154257.0909492883,228,480.6261895631261,0.9997410903965598,0.9993200516571227,1.0001663784925643
5228,154259.92083148065,229,476.83886429384125,0.9997413106039283,0.9993200516571227,1.0001663784925643
5229,154262.69467640182,230,473.0892238531065,0.9997415290566565,0.9993200516571227,1.0001663784925643
5230,154265.4135937008,231,469.3768932675034,0.9997417457687254,0.9993200516571227,1.0001663784925643
5231,154268.07867105323,232,465.7015012946925,0.999741960754005,0.9993200516571227,1.0001663784925643
5232,154270.6909745967,233,462.0626803862875,0.9997421740262544,0.9993200516571227,1.0001663784925643
5233,154273.25154935714,234,458.46006665110053,0.9997423855991234,0.9993200516571227,1.0001663784925643
5234,154275.76141966693,235,454.8932998187513,0.9997425954861527,0.9993200516571227,1.0001663784925643
5235,154278.2215895745,236,451.3620232036393,0.9997428037007755,0.9993200516571227,1.0001663784925643
