,num_saudis_ma,num_expats_ma,profit_ma,price_nl,wage_saudis_nl
5209,73715.65187309594,24053.633997945366,0.8229018181427179,1.318955919668125,1.0084406167593907
5210,73717.32213303463,23979.468485528,0.8228768868380807,1.320555441957679,1.008482364400585
5211,73718.95931851908,23915.991187164538,0.8229078361601715,1.3221848121047073,1.0085439305750015
5212,73720.564084489,23857.125603212655,0.8229661193760122,1.3233975542991585,1.0085921143009204
5213,73722.13707291496,23797.85072158865,0.8230237098890816,1.3246357694237374,1.008621022858111
5214,73723.67891305526,23736.18056515493,0.8230602474008657,1.326154728368258,1.0086269246271127
5215,73725.19022170763,23662.188718735477,0.8230090141857581,1.327890633298969,1.0086467313618515
5216,73726.671603456,23587.938084718207,0.8229529956015961,1.329707415518003,1.0086829706113962
5217,73728.12365091231,23513.431238104095,0.8228874834777368,1.3312210678104273,1.0087192982694193
5218,73729.54694495365,23436.68067852097,0.8228065310888323,1.3330537873301338,1.008754421891662
5219,73730.94205495458,23359.698781222254,0.8227380794283826,1.3346560039597268,1.008809765015758
5220,73732.30953901488,23279.502773448898,0.8226451718697246,1.3364103438850858,1.008809765015758
5221,73733.6499441829,23196.124636399654,0.8225315398228424,1.3379121567577743,1.0088251385696974
5222,73734.96380667432,23103.62588379866,0.822363010715125,1.3396593087588171,1.0088486786823547
5223,73736.2516520867,23012.04751679569,0.8221964270918186,1.3415873969370469,1.0088636251603325
5224,73737.51399560976,22924.36545195195,0.8220587518119835,1.3436035931619397,1.0088688944918434
5225,73738.75134223134,22843.5259947186,0.8219877939123538,1.3453686929656103,1.0089360753835337
5226,73739.96418693964,22772.44613407463,0.8219736257172755,1.3474127134362714,1.0089744352655345
5227,73741.15301492104,22707.04866010374,0.8219881252718131,1.3490151117925346,1.0090281829726466
5228,73742.31830175429,22640.31185751564,0.8220010219647919,1.3507601933722475,1.0090443670184845
5229,73743.46051360074,22566.278903709517,0.8219589058196194,1.3528099745221946,1.0090869708705643
5230,73744.58010739084,22480.047272826836,0.821855335099295,1.3547860240643588,1.0090957584306535
5231,73745.67753100686,22398.65376762458,0.8217863299090479,1.3566045351688953,1.0091850716447905
5232,73746.75322346216,22323.045272424333,0.8217405906039569,1.358506017621712,1.0092388079543735
5233,73747.80761507677,22243.213976181305,0.8216866346104147,1.3602096215806398,1.0092915689464166
5234,73748.8411276495,22165.17204607005,0.8216428884560611,1.362253358710043,1.0093115944398412
5235,73749.85417462674,22075.96635406935,0.8215251915416945,1.3638625274707972,1.009339563257605
5236,73750.8471612678,21984.663206267665,0.8214236386591021,1.3659493407748116,1.0093582580916034
5237,73751.82048480706,21895.263572374457,0.8213443951348207,1.3678076654252092,1.0093959214340096
5238,73754.75473263266,21814.713686082174,0.8213264382429137,1.3701410770239404,1.0094635814518327
5239,73757.63087654092,21738.94539069827,0.8213288829602902,1.3721511026634463,1.009508819596896
5240,73760.45006710445,21670.896182830627,0.8213926951798939,1.3735825318100978,1.0095432783670282
5241,73763.21343211229,21604.51910638455,0.8214720200814386,1.3754843593614543,1.0095812287872226
5242,73765.92207702095,21538.802498360823,0.8215919148659834,1.377049647322542,1.0096440009895586
5243,73768.57708539677,21465.779587929374,0.8216727136594285,1.3785544029677843,1.0096812009849043
5244,73773.15971736911,21397.4633731241,0.8217968844771907,1.379935749894932,1.0097258904721618
5245,73777.65160415389,21338.78214553083,0.8220020900937913,1.3814672506061174,1.0097875251608894
5246,73782.0545426855,21280.684810749426,0.8222207392843474,1.3829559304065338,1.0097906005040667
5247,73786.3702943155,21221.17550914993,0.8224244780928516,1.384341732605742,1.0097906005040667
5248,73790.60058551715,21159.27326527779,0.8226078509304383,1.3855741366170313,1.0097952863865982
5249,73794.74710857622,21097.986964130745,0.8228055136237639,1.3866620999861485,1.009814735134448
5250,73800.79172028758,21038.305501801085,0.8230140298203245,1.3881997556677537,1.0098720376247174
5251,73806.71663671754,20984.19300924585,0.8232507402552662,1.3900746663948826,1.0099190063790304
5252,73812.52422806967,20938.579148457335,0.8235451896119547,1.3914383568266937,1.0099276489364215
5253,73818.21681761283,20891.429107179152,0.8238242817026283,1.3927163149269959,1.0099852212531182
5254,73823.7966826106,20848.728320043043,0.8241347719258609,1.3938211706960697,1.0101045882460882
5255,73831.24625325197,20808.44246611227,0.8244612122930879,1.3951506580632564,1.010131560491061
5256,73838.54830764302,20759.60224256886,0.8247357742185263,1.3963785940044586,1.010140226951442
5257,73845.7057668976,20706.27286702091,0.8249853545099135,1.397445365531245,1.0101480776018887
5258,73852.72149428578,20652.479107150055,0.825217696089074,1.3986988858536316,1.0101696614835154
5259,73859.59829637913,20603.200708073935,0.8255052763277084,1.3998909767556678,1.0102332179032638
5260,73866.33892417361,20552.422591575687,0.8257823413780436,1.4012128648759672,1.010256996457651
5261,73872.94607418997,20504.139779719215,0.8260592330784097,1.4027423752081252,1.0102794353689446
5262,73879.42238955254,20439.42197096579,0.8262085768500707,1.4039857945214596,1.0103136020295314
5263,73885.77046104654,20370.372996130307,0.8263234439250716,1.4052378004195194,1.0103465795151225
